target,elo_diff,elo_hard_diff,rank_diff,rank_points_diff,elo_clay_diff,elo_grass_diff,age_diff,height_diff
1,90.37401890986939,21.05549897564947,-25.0,193.0,144.20063311311742,57.20548176575812,-12.200000000000003,5.0
0,-260.5652826676235,-184.13886721305926,32.0,-594.0,-98.22504157740514,-161.66571996372863,7.100000000000001,-0.0
0,44.538530054061084,80.8674498461321,-17.0,310.0,-43.14391286020782,-5.9174880826503795,-3.299999999999997,-8.0
1,93.68385766986944,66.39525199346485,-38.0,303.0,-8.728742603691217,34.008151599277426,-4.100000000000001,5.0
0,50.81716122304442,-39.815194831671306,-18.0,431.0,179.81588620543835,155.80555757750085,15.500000000000004,20.0
0,17.321984255982215,-63.85591763350476,27.0,-525.0,115.75267662808551,59.15011583724231,-3.6000000000000014,-0.0
0,-177.14852435317243,-96.09571965952046,48.0,-690.0,-162.5624175798846,-8.38214056379843,10.600000000000001,-3.0
0,15.461905439568227,1.853048250898155,-14.0,312.0,17.755693296573554,-44.40801087914588,2.8000000000000007,-0.0
0,-60.90514358383939,-74.56260740397283,23.0,-460.0,11.365678207433348,-26.11003383588877,5.0,10.0
1,80.68444193679102,5.056802427449384,-13.0,308.0,28.52891052809514,74.82637519239029,1.6999999999999993,-5.0
0,-130.49682938582578,-130.0664215269967,70.0,-670.0,90.0822442865906,-62.127032785979964,4.699999999999999,6.0
1,140.84989583499078,141.82524071298985,-40.0,538.0,-76.47402222746496,101.8949636755583,0.5,5.0
1,-16.74367749196631,8.87168882622268,-79.0,365.0,-122.06457779822085,10.405304248789662,2.3000000000000007,3.0
1,-170.1710207080323,35.30757286468861,104.0,-865.0,-135.57695770710643,-140.7809691421735,7.699999999999999,21.0
0,-87.11837508449207,-92.72429156327416,10.0,-48.0,85.5280353340479,-81.72584390127986,-1.0,8.0
0,-205.22485236062494,-159.16069590026996,185.0,-1343.0,-47.61884088090983,-131.54779184406107,-13.300000000000004,-3.0
0,-411.11829319851904,-358.7387363644866,76.0,-2574.0,-167.0978249809384,-48.3211932075867,8.400000000000002,-8.0
0,-485.78360695305423,-344.8432401216173,112.0,-4411.0,-272.310970587926,-152.94107707603166,12.7,10.0
1,-109.0759287019821,-60.47696684970765,55.0,-783.0,-72.33497921145067,-192.0748702356741,6.300000000000001,-5.0
1,-84.2331885474564,6.73096640156632,69.0,-221.0,-83.32007745229157,-88.1727760683159,-5.399999999999999,-8.0
1,-204.75701998382033,-169.55975875231525,120.0,-918.0,-152.50590400425926,-260.40290242074707,9.5,0.0
0,222.05108460007023,42.68748901273648,-48.0,510.0,112.26603668803727,197.96953914668597,-4.699999999999999,-5.0
1,347.4405424607271,355.41583078122335,-49.0,2376.0,155.60390367019545,8.79689973783752,-4.300000000000001,8.0
1,255.43101309546591,213.8019013544897,-48.0,890.0,108.78404523422273,220.28201285497926,13.500000000000004,-2.0
1,61.54617672933796,-23.678469686062726,48.0,-221.0,48.94213552974861,-2.652256431680371,9.399999999999999,-13.0
0,-134.3585038733072,-245.44520190818457,32.0,-685.0,-2.1082346814448556,-221.13639432651075,0.29999999999999716,5.0
1,16.248594804568484,75.07964059647475,52.0,-55.0,-38.121661637749185,-65.5869037611817,-8.0,5.0
1,135.3236189026561,159.18322112519127,-32.0,321.0,68.1608061246618,-35.40399166748125,-2.6999999999999993,-2.0
0,-303.9460170880873,-219.8444011037759,51.0,-481.0,-27.331434002272772,-27.237329755493874,11.500000000000004,8.0
1,-220.44552689256625,-154.49165357062884,44.0,-282.0,-83.25535036688302,-271.0084200516758,7.399999999999999,-5.0
0,-78.18095496291448,-49.4940777229981,3.0,-7.0,17.594376717465366,-42.50353293939088,-10.200000000000003,13.0
1,132.77903670035653,50.27415733617272,-39.0,272.0,186.4345989277772,30.203917807838252,-7.300000000000001,5.0
0,198.8257688755732,119.89384128058146,-667.0,682.0,21.388548155215176,72.72839923616289,5.199999999999999,10.0
0,71.32097679202502,-23.720898645730358,-65.0,134.0,58.65042480098123,-27.414241700693992,9.700000000000003,13.0
0,-259.07157396521393,-275.1223217056654,125.0,-1222.0,-159.27885366259193,-249.1120412039379,-11.100000000000001,8.0
1,-13.207898193617893,-55.15923414753229,3.0,-50.0,50.86969438701021,-73.69863658344298,9.3,3.0
1,13.73574351345178,-19.864150003151053,7.0,-56.0,33.7722492140922,9.246363327962172,-12.599999999999998,0.0
0,-32.55582683695911,-58.08119550586116,24.0,-305.0,66.76368082366298,-41.344829862525785,5.100000000000001,-5.0
0,-72.2531822301737,-33.853405943447115,57.0,-395.0,-71.06450155330481,66.38784055899532,-7.699999999999999,-3.0
0,154.82035722111232,315.0402575945484,59.0,-125.0,155.73098833282984,55.339243388708155,-1.8000000000000007,-8.0
0,33.35879146793991,-1.2123781322518425,-125.0,388.0,14.63368373168396,-47.53859769317819,11.100000000000001,3.0
0,14.048304852999536,-58.936316572391206,6.0,-48.0,70.52465857095035,-45.340234656739995,-0.09999999999999787,-0.0
0,172.48522732783908,110.66724843165207,-4.0,43.0,30.707056819675017,90.66728085207296,-9.2,-3.0
0,-147.7827892392686,-89.10180861497042,-51.0,242.0,4.513803028514985,-15.56753877032611,0.6000000000000014,8.0
0,41.64322126506909,41.64322126506909,-78.0,288.0,38.55317800302805,41.64322126506909,6.599999999999998,2.0
0,67.59197650718397,95.67730526992682,-45.0,295.0,64.63501034935962,-38.84014273938692,9.100000000000001,-13.0
0,-162.58747422502324,41.43476698070617,252.0,-1110.0,-107.74009670237365,-156.77598773639556,12.7,-4.0
0,-24.842611165170865,161.98788425133375,386.0,-308.0,-47.59220366567001,118.45048944126688,-11.8,-0.0
0,137.74890721671727,-68.81266270881679,-59.0,258.0,167.72432151216208,-46.60780329866634,-2.099999999999998,-3.0
1,232.86915190316972,-4.079716975529891,-238.0,946.0,135.13770358911688,159.2440906757936,3.200000000000003,-10.0
0,29.117668172937783,-172.5707284407058,15.0,-36.0,68.48905394429676,-129.03333363063894,0.6000000000000014,-6.0
1,-23.061474900243866,-30.068448503262516,-24.0,93.0,10.189647419019593,28.587755249672,-1.0,-2.0
1,-37.082257864952226,-103.86451178277434,-49.0,285.0,41.176660808052475,-75.72111241540688,1.3999999999999986,0.0
1,-13.01626412595715,65.9710093909382,107.0,-289.0,-7.8105327046619095,177.8428184461318,-15.600000000000001,0.0
0,114.08683463369425,110.70080526387437,-43.0,538.0,128.33431718419274,248.24534677696693,-3.1999999999999993,2.0
1,13.446712542191108,-42.843342318554505,-733.0,611.0,18.383664691915556,-41.13207647112267,8.600000000000001,-5.0
0,-97.77769416368278,-24.01870437028424,175.0,-238.0,-92.47431656260528,-20.325361315320606,-4.900000000000002,-2.0
1,146.52129818073786,292.37760671103365,-36.0,48.0,132.62680937643495,31.439605793480496,2.6000000000000014,-6.0
0,43.73919437372501,-27.931925494004872,-86.0,311.0,65.41504191823856,-26.22065964657304,4.899999999999999,-0.0
0,-438.663597255015,-303.2183865437287,126.0,-2787.0,-225.04913317156524,-0.8426009042027545,8.3,-0.0
1,518.6397291551334,298.97295256189705,-163.0,4577.0,311.5324753721934,117.66080379427308,-1.4000000000000021,0.0
1,-94.11089659505978,30.572650586776035,5.0,-1710.0,-89.64463623542724,-90.49098628512593,1.6999999999999993,8.0
0,-145.37234539218775,-149.8227596590043,48.0,-108.0,-92.48234529748424,-56.30761455850711,1.3999999999999986,-5.0
1,216.8389181843952,339.05896196483263,42.0,-81.0,221.74416322949105,75.66460470402876,7.199999999999999,0.0
0,126.58287436085334,37.28997933315077,-156.0,428.0,52.85134253849196,112.32560925601115,9.900000000000002,-8.0
0,-41.525464386202884,-8.647430547865952,185.0,-464.0,-23.600454073304718,42.91326087349876,-7.0,5.0
0,-532.19640232144,-341.5238315489469,115.0,-4451.0,-299.7558797528916,-179.87049547023958,13.2,-0.0
1,-81.15232385731542,-58.72778805988332,40.0,-264.0,-61.29501357408162,-266.6933448045802,9.3,-11.0
0,67.48308073228009,29.40476342421789,98.0,-425.0,77.9049655572644,69.87368300635967,-8.199999999999996,-7.0
0,55.401524823355885,-18.648700406795115,-1.0,6.0,32.68062342217172,9.22085714312584,7.400000000000002,-2.0
0,-1.3738000337066296,48.98294053736117,176.0,-231.0,60.14998309658131,50.58556409184257,5.299999999999997,-13.0
0,-102.25831904437973,-137.2356825098293,63.0,-454.0,47.44622050521207,-98.75499291485289,1.5,16.0
1,-119.45814983086484,-9.974566780659643,2.0,-35.0,-33.77882717416355,-7.5271048532233635,4.199999999999999,-5.0
1,52.313064230637565,52.313064230637565,-10.0,16.0,73.13497507798843,52.313064230637565,-13.100000000000001,7.0
1,2.6750951852368416,-53.89028528518679,-2.0,2.0,36.59012456531309,3.7237924942805876,1.9000000000000021,2.0
1,178.86041834761068,82.95247028345966,-172.0,1181.0,66.69672859038474,41.57469530469484,2.400000000000002,-5.0
0,-214.31571167027732,-159.53655927123577,121.0,-1093.0,-120.75711414402372,-266.29906487426,2.099999999999998,-18.0
0,-175.33371983512166,11.104525233982486,-34.0,141.0,-87.50895252679152,-106.82171564896157,-6.199999999999999,18.0
0,50.392432500512086,10.356353016035882,416.0,-544.0,43.11667177507047,59.074708538611276,8.900000000000002,3.0
0,-111.02727464826489,11.85457139003097,50.0,-219.0,46.26867819968015,-7.556963446804275,12.400000000000002,-5.0
0,-126.21322159403871,-63.32058764537055,187.0,-394.0,-45.465589853207575,-58.37252155546685,-5.100000000000001,-13.0
0,-39.6511046020737,-30.981246576673584,-167.0,64.0,-39.6511046020737,-39.6511046020737,12.100000000000001,-0.0
1,278.4504406525109,197.43587693478707,-52.0,235.0,104.69093068244774,127.8048998731058,3.3999999999999986,10.0
0,259.3957204271185,264.25684039758767,-88.0,3023.0,214.47483876873434,133.03456513634865,-2.1000000000000014,18.0
0,-278.9417717483643,-305.9744359371325,91.0,-3044.0,-197.22181560677473,-0.0206754374976299,-1.0999999999999979,-5.0
0,68.20957915189297,115.08253934263098,-56.0,563.0,-11.494975891939703,67.56097604522438,5.300000000000001,5.0
1,194.93382817152315,88.94099228927439,36.0,-706.0,96.4782457335948,209.26987598314645,2.6999999999999993,5.0
0,110.07715178935132,61.065325445152894,-61.0,340.0,75.83986112310322,115.8417295665115,-1.8000000000000007,13.0
0,-158.03406093535955,-265.70556308813457,24.0,-2323.0,-184.76795644183062,5.405113230999632,0.5,13.0
0,-94.35201805170914,-152.60343176440824,-400.0,178.0,-16.293490638929825,59.36789693962078,-3.1999999999999993,-8.0
1,290.66131747186,195.02198113233248,-33.0,158.0,105.80195487211427,252.59892908047664,0.3999999999999986,23.0
0,-319.26255780213205,-217.83137649214382,-10.0,120.0,-102.44589746948009,-170.9863543588101,1.8000000000000007,-13.0
0,-183.15057834850882,-174.73089497994533,741.0,-678.0,50.87291336913904,-209.65311285261964,-2.1000000000000014,3.0
1,-21.12088236010618,-44.68813621098025,139.0,-496.0,121.83929571775957,73.44414996600744,-6.100000000000001,13.0
0,35.94081000064807,4.414580404104981,-71.0,857.0,50.33293307216718,79.65089296720043,-4.400000000000002,5.0
1,124.07965031309891,56.571487736831614,-48.0,1034.0,327.6053737724733,-17.149808415573034,-2.8000000000000007,11.0
0,-0.33398478905132833,-13.906018288811083,2.0,-14.0,-19.37065750825218,-65.91689914773337,3.8999999999999986,-10.0
1,-135.94205084630994,-106.1890045233065,65.0,-475.0,-391.3739488515648,-252.91428338607375,-11.400000000000002,-8.0
0,-57.38610004371776,-145.78105207477597,-23.0,448.0,40.197700786960695,-27.861425687976407,-0.5,-26.0
0,-14.501829062172192,30.233307930745923,80.0,-287.0,90.18760999305255,-119.15920185301661,-5.399999999999999,8.0
1,32.61160066981142,-22.563141668284516,79.0,-700.0,-108.44147172606063,-119.9854520546512,-5.099999999999998,-2.0
0,231.09316211316582,158.2914338878952,-35.0,2045.0,88.25886043411856,22.334842802097683,2.099999999999998,8.0
0,-128.47808769716426,-44.70095814485285,30.0,-136.0,-121.8783823282115,-84.26269770129511,3.799999999999997,-10.0
1,-113.29783453881237,-43.6333816029412,2.0,-4.0,21.174037715468785,-11.955720482805873,0.20000000000000284,8.0
0,-36.62187391910879,-27.6269419244411,-5.0,26.0,-23.557488216072898,-158.036663807512,5.899999999999999,8.0
1,-11.246174678496573,18.433618100350486,-99.0,330.0,15.823073434702337,-29.223876557102358,-1.3000000000000007,8.0
0,24.63927451261111,21.680707673522647,-5.0,140.0,-45.48828073529535,-104.18235344090476,6.399999999999999,-3.0
1,-92.35936786386333,-115.02510259966061,59.0,-610.0,8.431984158054092,-87.73706397647607,5.100000000000001,-18.0
0,72.07620575909004,46.59440178625573,-68.0,256.0,20.856251353874768,38.148538618420844,-3.599999999999998,-0.0
0,196.24099387547312,145.33055909744326,-105.0,563.0,16.104618323544173,69.15326975982316,-0.09999999999999787,-18.0
1,-204.76998679096027,-119.77091580959768,27.0,-1710.0,-100.70643989152518,-83.1284680432725,7.400000000000002,-21.0
0,145.85936680508348,39.681243277216936,-45.0,245.0,96.59431853496653,129.22944608790067,1.8000000000000007,-11.0
1,-29.81811097701552,85.42020569235001,1.0,-30.0,-101.08419996226075,-81.00866381547735,-2.3000000000000007,-3.0
1,331.7261694605172,195.87236662385226,-106.0,2430.0,217.80670414356723,142.99865104996115,-5.800000000000004,13.0
1,8.785525165389572,-21.92739290689019,131.0,-300.0,-2.5299872574196343,76.96380767823189,-6.0,0.0
0,-455.4797302945733,-483.28124591459687,223.0,-7396.0,-60.700683888707545,-182.37122862808997,-5.0,-20.0
0,-101.51243738541007,-108.62156435380348,15.0,-43.0,57.52854754820123,-40.82669439341589,0.29999999999999716,8.0
0,-193.35656252756667,-253.86592477921363,65.0,-1385.0,-155.9358310031041,62.31179691456464,5.0,-31.0
1,167.07207570865899,137.45882678461703,-173.0,501.0,117.91940877911543,44.55449318379783,-3.400000000000002,3.0
1,-12.87081535339371,-23.415676590802832,-1321.0,227.0,-12.87081535339371,-12.87081535339371,4.199999999999999,-10.0
1,-94.48811478904781,77.75743548451737,-4.0,7.0,-45.99042170427492,-82.08710768130754,3.5000000000000036,-3.0
0,-172.12532792249067,-140.6078962579063,-25.0,127.0,9.294272804573438,-50.58758232083096,-6.400000000000002,16.0
1,-38.57736084564999,-42.573356382246175,-53.0,172.0,-5.0207154197942145,-43.07020636270977,6.399999999999999,-2.0
0,-301.8071223352729,-301.1437092628066,512.0,-3388.0,-138.41248243656355,-228.1395308600936,1.2000000000000028,-18.0
0,45.57032789901268,28.43887711154207,-17.0,86.0,-35.30340629615807,3.129513082530366,-6.300000000000001,5.0
0,-395.9557955799726,-250.15917327998795,72.0,-2284.0,-221.9818743888345,-153.87779915436136,-6.0,-13.0
0,-239.2366712286339,-261.8145190906246,129.0,-1060.0,-55.17912467305541,-22.351777679797124,1.6999999999999993,13.0
0,202.9972334149743,135.9160212605907,-72.0,933.0,164.69357673488048,256.79147983060807,-0.6999999999999993,28.0
0,-41.54529200557681,-24.85631150150084,23.0,-411.0,29.085420624376184,-14.375961293264709,-2.0,5.0
0,-344.2575509010078,-398.9734815930706,97.0,-7093.0,-132.8273816327062,-220.84859567466765,5.700000000000003,-23.0
0,57.62950631992544,-15.67540400777034,25.0,-79.0,151.93953427280053,-7.877157633180332,2.5,10.0
1,205.4511751981188,321.6898716079802,-37.0,6495.0,-36.84288731911511,113.31046718493417,3.5,15.0
0,-60.1205973100316,25.358339387886417,-3.0,552.0,-51.53447518855069,122.25468523299332,-5.0,5.0
0,-212.1593613262171,-72.54171992373199,-46.0,1300.0,-65.82076842238371,-238.6263221292445,-2.3000000000000007,18.0
1,-55.35476431420557,-68.65163685467746,35.0,-915.0,-108.18899724986,103.60426858438746,-9.2,5.0
1,-36.62070212635308,-59.85327755053936,69.0,-495.0,29.534205110126095,17.99671786132194,0.5,-5.0
1,233.8488430092732,348.82491582095304,-73.0,2946.0,169.39768611071054,40.28171747223246,4.099999999999998,-5.0
1,87.84549003861412,7.061655697710648,-73.0,747.0,-48.694053676953445,70.03079390300104,-4.600000000000001,10.0
0,-185.18917425813447,-37.90547237468036,84.0,-897.0,-103.34937439445366,-134.51579172180254,14.000000000000004,8.0
1,-130.68554371768505,-168.22799677493754,77.0,-1042.0,-117.62172964659248,12.215411037570448,0.40000000000000213,-2.0
1,148.78949572509077,63.099884450732134,29.0,-510.0,117.48326315484769,122.06301183014943,2.0,8.0
1,-61.113278019755626,-8.16636344946005,-599.0,1081.0,-63.08083160490423,44.032105453967006,4.600000000000001,-13.0
1,-262.75934855841956,-195.0747276324371,75.0,-1033.0,-20.096926370041047,-162.56343916886635,3.400000000000002,-13.0
0,-78.62476964501366,-57.46514709494613,211.0,-324.0,26.97429899712938,161.92625250949027,8.099999999999994,13.0
1,173.0915461391362,89.89628730533946,-114.0,415.0,113.3849130234496,30.2899331310432,-7.0,8.0
1,146.4121810529457,198.2199394636475,-83.0,2877.0,81.86513757200578,158.68525429327656,-10.700000000000003,5.0
1,191.46606411768153,99.59526567352896,-76.0,651.0,157.349178303401,44.57987910110296,-5.300000000000001,0.0
1,359.39043203530673,283.5725297277447,-70.0,2201.0,90.74133462863256,147.9192898590734,1.8000000000000007,0.0
0,-103.85826130460623,-211.20813068627422,11.0,-4732.0,114.4428821186084,-91.28977461878799,0.5,-10.0
1,98.1413755190838,-47.17064823068404,-141.0,1735.0,124.30306296447043,152.03155176245377,8.099999999999998,10.0
1,37.21942105173184,71.9246965274981,-35.0,1910.0,-303.27350904164587,-227.0188685049477,-10.500000000000004,5.0
1,78.24242866052396,132.93141614276806,-25.0,587.0,45.521417998186735,-46.80149208002604,-1.6000000000000014,5.0
0,53.4685310410423,-80.63243202014678,8.0,-205.0,112.00181847739032,-36.40799891715233,-1.8000000000000043,10.0
1,73.19887253742945,65.58316790740378,6.0,-18.0,-15.905093433235152,-63.93380331056437,-1.1999999999999993,20.0
1,-186.08873884268178,-21.636443635271917,9.0,-875.0,-43.19654428646595,-306.10766931771013,4.699999999999999,-8.0
0,-148.05855238326558,-210.03446260407463,33.0,-755.0,-35.15317506093447,-30.849927525676776,-10.7,-8.0
1,-37.786078610107324,-82.43724717800069,-34.0,659.0,-24.719983989286447,98.51788703243756,-16.000000000000004,10.0
0,204.02628070644687,105.06456880204655,-11.0,1340.0,34.41022582952132,34.487725621186655,-10.100000000000001,3.0
0,-15.590307747728957,-24.143598423336925,-3.0,24.0,165.08365830320076,-104.83183183609117,-7.100000000000001,16.0
1,85.29838130315034,-34.90290921862493,-7.0,104.0,-79.84561358882343,-106.33980289467377,-3.6999999999999993,16.0
1,27.1601626269819,126.14892242480164,1.0,-6.0,58.814868973623334,97.69903240590497,2.3000000000000007,13.0
0,-135.7830379927991,-84.39091179592424,-16.0,380.0,-85.70502850207322,-90.03548991161028,-3.8000000000000007,-10.0
0,56.818965526863394,27.36423961169112,-13.0,1460.0,-138.40883062921125,105.75006323953176,-5.600000000000001,8.0
1,-73.5028555689039,1.5128160390293033,3.0,-1670.0,-266.70548132230056,-29.98637482901472,1.7999999999999972,13.0
0,-6.011570204201007,-136.93988514801936,21.0,-1035.0,-101.24636583192705,40.18508143455733,-6.799999999999997,13.0
0,120.36564719203375,69.01183932093545,27.0,-1810.0,45.96627535845528,123.46677493233005,1.8000000000000007,-3.0
1,56.19563242427307,-58.35669734901194,-2.0,1195.0,204.48467608278816,-102.01197904981541,1.7000000000000028,-10.0
0,-119.03379767243928,-202.23037758262694,59.0,-916.0,-153.16735748484643,69.37075675550136,-10.399999999999999,5.0
0,91.41336391691084,19.976044569465557,-5.0,50.0,-0.18633239079372288,62.97494120510282,-7.0000000000000036,10.0
0,-190.44064105003736,-259.36935384177923,33.0,-2010.0,44.0575405899001,-107.66933918432869,9.100000000000001,-8.0
0,-75.27241026884849,-3.513025678701979,11.0,-2835.0,-188.32445333791384,83.48068031316734,10.699999999999996,-0.0
0,-147.31015074630432,-98.77141889421205,113.0,-842.0,-144.22282659430152,-117.11616136497764,6.900000000000002,8.0
0,-257.9956984220719,-186.85588235807973,218.0,-1560.0,-208.8300904145501,-101.42318810386519,-7.800000000000001,-11.0
1,218.37128692747388,121.63938332549787,-50.0,341.0,35.763418160326864,-60.49973422098219,-6.400000000000002,-26.0
0,-195.775679339627,-158.2869222099389,39.0,-1049.0,-134.86065009541153,-160.9866345686621,-5.299999999999997,-3.0
1,-74.63772225625576,3.9503563778785065,-2.0,505.0,-51.53447518855069,122.25468523299332,-5.0,5.0
1,73.7555089315697,-106.80613696942692,-30.0,395.0,187.48482626807595,166.63775027058523,-2.6999999999999993,0.0
1,-146.1690007486102,-251.31098697126254,62.0,-976.0,-34.51579075827544,-33.258531408821455,-15.299999999999997,0.0
1,31.000353814172286,-5.097506787424891,-16.0,385.0,209.73948603480994,-44.17888513660955,-1.2000000000000028,13.0
1,332.5907930995877,196.6763767764328,-58.0,2224.0,375.1202271822351,-96.31148207526644,-13.200000000000003,11.0
1,136.8188718962083,162.2203148746221,-45.0,2638.0,122.05648475317139,261.1305080269767,-4.900000000000002,23.0
1,131.5668876198531,164.4435187587244,-14.0,1523.0,63.18305084094186,14.538105881175852,0.09999999999999787,-3.0
1,88.68681373398113,31.839442871155143,-28.0,878.0,146.6486916560998,154.86214531385258,12.599999999999998,-5.0
0,-169.36370643947953,-240.45925061904381,35.0,-3624.0,-186.85017299659535,48.39963349173945,1.0,-5.0
1,164.49178684096705,112.5356952620034,-34.0,2024.0,88.25886043411856,22.334842802097683,2.099999999999998,8.0
1,-80.88790485616346,-223.66997165083785,28.0,-1240.0,-114.50049950286211,2.7688894348541453,4.600000000000001,18.0
1,15.836079247637372,18.089665750189624,2.0,-190.0,-165.0429561925887,25.531948979371464,-7.800000000000001,-8.0
0,44.02822052545116,177.19404504040745,-36.0,6670.0,-46.653877049000585,-22.43333166770526,-0.8000000000000007,5.0
1,-52.49901062698473,46.71768735371029,18.0,-865.0,-220.23404010069817,-192.7128168278034,-8.599999999999998,-13.0
0,44.509778189361896,68.29909890064391,10.0,-252.0,-14.416943958551428,-7.482586684970329,-3.900000000000002,-8.0
1,92.45249809657457,191.5441957814794,-11.0,336.0,49.886061089395525,-12.428299294410635,10.7,-8.0
1,122.0388415763357,169.28334976684278,-3.0,130.0,130.65855390874344,-171.6334350341699,11.8,0.0
0,203.25912073446148,161.1482956301095,-31.0,2540.0,225.96981466067405,65.47358909112427,-7.5000000000000036,13.0
1,-320.3414275654434,-294.5022296423058,77.0,-4361.0,-326.1234356801708,-23.7100791861767,-3.299999999999997,0.0
0,57.336858009628486,68.30179005903938,18.0,-260.0,71.10203443526461,176.17551558843002,-2.8999999999999986,-8.0
0,72.51968978019158,131.06449180204868,278.0,-846.0,250.4179212656893,23.01810917553894,13.999999999999996,-5.0
1,-25.257374594117664,26.189231341612413,5.0,-93.0,-7.16169590555387,-79.3223167311487,-3.400000000000002,-8.0
1,137.43166451577918,61.880059198105755,-1.0,25.0,-114.77782643851106,81.16387174525858,0.09999999999999787,-2.0
0,161.85013767080295,95.56577120636189,-26.0,1690.0,100.70643989152518,83.1284680432725,-7.5000000000000036,21.0
0,249.42188912153892,86.32414880929355,-30.0,3815.0,296.36299913054813,17.82488556460021,-6.0,-2.0
1,20.22732413416884,-43.52785603829648,-12.0,690.0,43.85915508308426,66.45725424752254,7.599999999999998,0.0
1,169.06769259110297,153.4158276841706,-52.0,2266.0,48.514574175117104,36.39665385941089,5.899999999999999,0.0
1,104.16046459054087,85.09712997027941,-11.0,1354.0,79.88775486106601,107.3603909911667,0.1999999999999993,8.0
0,-296.64918356344424,-339.51142668075386,-5.0,58.0,11.346631227616172,-39.8245959945707,-5.599999999999998,-23.0
1,146.72551408469508,128.32673731395948,2.0,-41.0,207.58161090705153,153.4120763766207,11.199999999999996,25.0
0,42.48045257347144,0.06807315661330904,-173.0,589.0,39.2220743288492,73.43222157110881,7.399999999999999,-2.0
1,198.29523985885453,178.58083603425302,-39.0,3675.0,270.693745752744,85.30994972222084,-6.399999999999999,8.0
0,-275.0505984641861,-251.29735921358292,18.0,-1685.0,-106.00500370759528,56.139703148801345,-7.699999999999999,-0.0
0,-70.04574570899513,-91.66915164560191,39.0,-384.0,45.67620408241919,35.186409866441636,0.3000000000000007,-5.0
1,8.36305037766374,8.598649924505253,38.0,-624.0,-71.75272573396796,-32.92306199890959,-3.099999999999998,-7.0
0,-285.4053412060125,-235.1313577218882,82.0,-1151.0,-10.40996212513187,-181.60257109632357,6.900000000000002,2.0
0,-262.1011790999553,-209.4923503138532,63.0,-2313.0,-227.76679508738403,47.70495028642904,5.400000000000002,2.0
0,11.951992249276827,22.76455555160487,-22.0,490.0,87.74269142211074,16.155721056725724,4.099999999999998,2.0
0,-82.5314253775648,-190.3972505762058,8.0,-358.0,-32.33799973678856,-83.50676186562555,-10.299999999999997,2.0
0,-202.80023644161452,-201.73761065252256,40.0,-1321.0,-152.054486836068,-274.17581728616665,-8.599999999999998,-15.0
1,69.24436590522419,229.62963869589794,119.0,-937.0,-89.15156521519089,-14.807962842036659,5.300000000000001,3.0
1,191.2969418190878,309.69345296549704,-22.0,1677.0,-27.93712210014496,-62.08488899740905,3.099999999999998,26.0
0,117.9979340066775,33.354971148630966,28.0,-466.0,15.523889850877822,-142.30031232744955,-7.899999999999999,3.0
1,-3.5328058075585886,-111.84962053895583,23.0,-545.0,112.00181847739032,-36.40799891715233,-1.8000000000000043,10.0
0,73.40228800056389,-62.80264517018986,-21.0,329.0,11.587279880145843,-75.03482394652929,-0.7000000000000028,10.0
0,-255.2392752986027,-267.79252100842564,9.0,-175.0,11.345398902379884,-193.71992211695556,-4.199999999999999,-10.0
1,-90.09241017421891,-26.218031971174923,3.0,-250.0,-50.265129754077634,-55.63192276588711,-7.899999999999999,-6.0
0,-42.08836009465017,-1.5493936444984229,12.0,-313.0,3.249324124679333,-42.79885327385114,-3.3999999999999986,3.0
0,-35.354359109849156,-27.755979325352428,8.0,-174.0,-80.70102677387649,14.101961454540742,-1.6000000000000014,10.0
0,378.1871316858176,271.9274581679035,-149.0,5260.0,484.754992556404,274.7967436768017,10.400000000000002,-3.0
1,169.71774641326397,140.99489520985162,-35.0,924.0,134.86065009541153,160.9866345686621,5.299999999999997,3.0
1,162.68718802835815,138.41797395335834,-24.0,1765.0,136.66377083016278,-58.985313698035725,-2.0,8.0
0,8.037388366197547,-180.77302311165795,23.0,-1114.0,-78.702731767057,188.824236939937,-5.199999999999999,8.0
0,-12.229841484954477,-55.510938073333136,11.0,-1960.0,-101.95955838313034,-98.56706885811036,1.3999999999999986,-10.0
0,197.95380164228732,44.57951719064431,-10.0,995.0,232.11734529081673,286.1607071289948,1.8000000000000007,8.0
0,-347.2932592552588,-180.04996743600532,68.0,-4379.0,-332.47552927652646,-107.48039061661188,8.100000000000001,-5.0
0,-31.585133483652726,73.87352819627222,259.0,-775.0,-170.4902326960016,-247.89289207185675,2.0999999999999943,-8.0
1,104.80678395603559,85.81458939992467,-36.0,2135.0,-218.89401309950927,-238.8324897994612,-8.300000000000004,-3.0
1,115.87162422525944,3.4688008599964633,-27.0,1129.0,236.9759127384243,216.4514227320817,10.499999999999996,10.0
1,-72.1682645189519,-106.06327486956388,22.0,-1335.0,-102.25354500064145,93.47303931922238,-8.100000000000001,-5.0
1,-395.17872571009,-264.1762120652429,224.0,-4644.0,-323.5003421973561,-106.73073548828256,-3.8000000000000007,10.0
0,141.910767581036,135.76251848216953,-40.0,2555.0,-111.54822253372527,-114.41046740583033,-11.799999999999997,-12.0
0,-29.8669409683273,36.13124236632325,-27.0,585.0,-67.62717617425028,-197.30670567655216,2.3999999999999986,-8.0
1,130.01742734831373,109.54670013351165,-22.0,1025.0,108.84122369069405,-226.0855557330583,1.0,-15.0
1,223.6459271543938,231.42185250239822,-53.0,2874.0,122.1688985453211,36.53692622600147,-10.400000000000002,10.0
